Scenario,Output,AETR,LACA,HECO,CAPA,HOVI,TRAL,GITR,NAJE,DICA,UNK,AGHE,DEVA,GRCA,LOHO,RACA,ERNU,LIBI,LOWR,TRFU,VIDO,SUM,Mean
Goatgrass_Removed,sVisits_perP,0,55.93486283,31.63682569,58.77168548,41.48225491,114.7335813,6.579729482,28.92724236,20.10969953,0.000686748,27.09107737,5.243402682,8.491491563,6.006576538,2.96895998,0.000171505,4.861756614,38.81287935,0.000319376,0.000755775,451.6539591,23.77126101
Goatgrass_Removed,sVisits_perP,0,62.31049982,29.34416213,59.39597007,39.53117242,120.3201136,6.807120765,32.223454,18.01697569,0.001272729,29.36013054,5.00850095,9.319308807,5.490114389,2.904248636,0.000236245,4.24535009,39.13544968,0.000649839,0.000693358,463.4154237,24.39028546
Goatgrass_Removed,sVisits_perP,0,56.18369194,30.36674555,52.71585586,40.61345184,119.6850269,6.996436971,34.16974707,20.37960829,0.000729709,30.48959472,5.737325506,9.130904972,5.242023881,2.954596618,0.000332642,4.020638008,39.31945168,0.000472169,0.000762509,458.0073968,24.10565246
Goatgrass_Removed,sVisits_perP,0,64.97984478,34.35461158,57.79115632,35.18965147,138.5357223,7.559822474,33.20191421,19.16105632,0.001059251,29.68951881,5.622524702,9.195061783,5.13622943,3.188627128,0.000250432,4.619400581,42.28779834,0.000453681,0.000381859,490.5150854,25.81658344
Goatgrass_Removed,sVisits_perP,0,67.46989294,32.0486633,61.95529631,34.98586016,129.1200044,7.261327927,34.22913047,17.80145813,0.001074343,29.43100194,5.431301783,8.485737736,5.66706018,3.011998843,0.000199816,4.290087549,40.78497965,0.000293781,0.00027641,481.9756457,25.36713925
Goatgrass_Removed,sVisits_perP,0,65.58251638,33.88503621,54.60868545,35.94742307,137.7158407,7.066996541,29.71805018,18.51372813,0.000589578,26.5776553,5.864230499,7.989775896,5.332477321,2.777891762,0.000378008,4.01176113,36.43877135,0.000287708,0.000222616,472.0323178,24.8438062
Goatgrass_Removed,sVisits_perP,0,62.27369134,28.76125241,60.26655516,39.22374196,129.0605332,7.626579478,33.79908431,20.64366273,0.000359604,28.87768396,5.463753218,8.605168531,5.528323163,3.33919989,0.000162153,4.364160485,40.62486555,0.000463869,0.000656908,478.4598979,25.18209989
Goatgrass_Removed,sVisits_perP,0,59.39162425,31.04338102,55.84876449,38.95856302,122.651912,7.196383337,33.35107765,20.7006193,0.000579482,26.13528149,5.605108031,9.36655056,5.222873747,3.460599807,0.000518174,4.49885639,39.40124092,0.000552463,0.000311888,462.834798,24.35972621
Goatgrass_Removed,sVisits_perP,0,62.55751477,34.06667943,61.59103312,38.61037462,122.9196978,6.723035562,34.53869008,21.04986501,0.001098802,31.57063269,5.598510701,8.126406369,5.638569815,3.346896399,0.000334321,4.487995518,38.97727488,0.000277579,0.000219656,479.8051071,25.25290037
Goatgrass_Removed,sVisits_perP,0,58.7507932,30.96687583,50.73063656,38.95094085,132.5582368,7.632559974,31.16933743,19.03822812,0.000632658,28.22124564,5.18592752,7.884146924,5.964404461,2.932955218,0.000278988,4.310565352,43.81422569,0.000408376,0.000337087,468.1127366,24.63751245
Goatgrass_Removed,sVisits_perP,0,57.12903176,32.71302916,52.43443403,35.0037264,137.5438613,6.36166754,31.27688669,20.25324807,0.000968958,27.66786375,4.874288802,9.028614074,5.920025079,2.844311202,0.000344096,4.777062104,36.4285068,0.000504712,0.00059303,464.2589676,24.43468251
Goatgrass_Removed,sVisits_perP,0,60.95141037,30.205335,59.66676414,34.63867752,132.5092915,6.502987752,31.02572148,18.66937524,0.000988015,30.9703158,5.595583209,9.235805994,5.152448973,2.813276079,0.000259132,4.032409805,36.26645318,0.000342274,0.000389127,468.2378345,24.64409655
Goatgrass_Removed,sVisits_perP,0,62.50501513,30.92640959,53.55633458,37.91850971,119.9468652,7.529435725,31.28835626,19.57733784,0.000784298,26.1368836,5.751892642,8.855229333,6.086114447,3.437340186,0.000191372,4.463455869,42.69234976,0.000248515,0.000639805,460.6733939,24.2459681
Goatgrass_Removed,sVisits_perP,0,57.42387514,32.45488507,61.6038293,39.73353948,130.9837124,7.074353879,32.95730759,20.13852177,0.000831505,26.64641966,5.346482001,8.279416776,5.917843289,3.398663684,0.000297588,4.822712778,40.36794587,0.000799651,0.000578183,477.1520156,25.11326398
Goatgrass_Removed,sVisits_perP,0,61.57266203,31.15474413,56.37643367,40.6505824,130.5588203,6.648056278,34.19706586,20.78996788,0.000522595,29.82256572,5.659102308,7.713671967,5.957190493,2.980375785,0.000185695,4.151358247,42.49672671,0.000401338,0.000427571,480.730861,25.30162426
Goatgrass_Removed,sVisits_perP,0,61.99779517,28.41197707,58.24935254,36.51998783,119.8479021,6.598910405,30.43082309,17.82620106,0.000903771,29.70538312,5.269501174,7.769805715,5.481665297,2.872735726,0.000378663,4.307992183,41.74778832,0.00056344,0.000655958,457.0403226,24.05475382
Goatgrass_Removed,sVisits_perP,0,64.25484325,33.20133154,56.32824358,41.29936184,122.5848326,7.032326672,32.2155747,18.82364476,0.000512984,29.90528227,5.667357548,7.652554973,5.848118948,3.134570792,0.000160345,4.127095485,37.21358799,0.000384285,0.000743108,469.2905277,24.69950146
Goatgrass_Removed,sVisits_perP,0,56.36890976,29.10059204,60.4790047,36.07857871,117.9014549,6.716181736,31.29909439,21.37170495,0.000649223,29.74702316,5.391729864,7.881964847,5.315931165,2.859299357,0.000231794,4.046480691,37.53360314,0.000301432,0.000495492,452.0932314,23.7943806
Goatgrass_Removed,sVisits_perP,0,61.375739,30.96082505,53.69487653,38.53136321,123.9171185,7.108145082,32.62131055,19.8847633,0.000381077,28.81623434,5.199223351,8.404546936,5.763865817,2.916673236,0.000264562,4.259353036,41.27912638,0.000449734,0.000622707,464.7348825,24.45973066
Goatgrass_Removed,sVisits_perP,0,64.70290634,28.31525074,52.74916352,35.41087684,129.3405005,7.090280097,32.80052165,19.26357567,0.000483672,30.61091555,5.045991612,9.26857768,5.126270543,2.896259413,0.000398546,4.337274258,41.32098649,0.000279996,0.000382512,468.2808957,24.64636293
Goatgrass_Removed,sVisits_perP,0,60.96153767,33.88331736,52.53473651,35.24836108,129.0659167,7.071040278,34.51001465,19.40499466,0.000795824,26.60266216,5.054154021,9.211503351,6.258761922,2.858279653,0.000202782,4.715013963,41.80928961,0.000555491,0.000585119,469.1917228,24.6943012
Goatgrass_Removed,sVisits_perP,0,67.165731,31.67863541,58.40110994,39.16161458,125.9529752,7.398124669,29.02328739,19.13511931,0.000358589,30.74915142,5.371480349,8.672925395,5.453604046,3.062375742,0.000297369,4.068495659,40.41401985,0.000542959,0.00050696,475.7103558,25.03738715
Goatgrass_Removed,sVisits_perP,0,63.14121359,34.64998634,57.92552055,40.47225249,122.4273351,7.753248313,34.75965467,21.10904473,0.000433335,30.7870356,5.19868048,9.328768741,6.22740144,2.919463991,0.000300686,4.67994529,36.53877622,0.000257645,0.000491617,477.9198108,25.15367425
Goatgrass_Removed,sVisits_perP,0,61.45002556,29.68100629,58.12240633,37.63684643,131.0652144,7.582662509,32.05849364,18.23281071,0.000413225,31.19977008,5.281179394,7.960282616,5.488368183,3.105147084,0.000425422,4.026699252,39.46350541,0.000465418,0.000851876,472.3565739,24.86087231
Goatgrass_Removed,sVisits_perP,0,62.98426833,29.35607861,54.06828625,39.07019796,123.9534462,6.770620099,32.43292557,19.09212161,0.000934361,30.90904539,5.630930778,8.424777463,5.181328759,3.257305238,0.000314748,4.780192387,43.15686551,0.000401966,0.000289002,469.0703303,24.68791212
Goatgrass_Removed,sVisits_perP,0,58.91872588,32.57310317,55.86712022,35.35567508,134.0339173,6.255936017,29.99058369,19.61735484,0.000506199,28.26278681,5.656169052,8.400047474,5.458432979,3.036220582,0.00031232,4.3481008,36.86602461,0.000698165,0.000558863,464.6422741,24.45485653
Goatgrass_Removed,sVisits_perP,0,60.06408338,31.2667808,55.95532937,39.35225901,137.4223637,6.855072083,29.02687518,19.10526977,0.000401492,28.21675418,5.966161454,8.25091167,5.783507458,3.105216289,0.000257207,4.456705735,37.78256837,0.000430959,0.000758886,472.611707,24.87430037
Goatgrass_Removed,sVisits_perP,0,56.70301056,30.21672665,56.04838417,41.91410027,128.9969041,6.721502134,31.1078521,18.17078295,0.000448584,28.18343712,4.901095562,8.273898063,5.192500774,3.387955153,0.000261431,4.782886408,40.91350191,0.000436568,0.000367066,465.5160516,24.50084482
Goatgrass_Removed,sVisits_perP,0,65.37945092,29.52828501,53.95300007,35.54307964,128.4564081,6.708075172,32.11557979,20.34986224,0.000959532,26.33607379,4.951837996,9.209318129,5.403455543,2.865800404,0.000213223,4.537340255,35.93865173,0.00053001,0.000485647,461.2784072,24.2778109
Goatgrass_Removed,sVisits_perP,0,58.23337012,28.85610039,59.70544588,34.33936521,131.4674862,7.280033888,32.02195975,18.48697858,0.001132465,30.34492049,5.872551531,8.842043746,5.401915356,3.098025458,0.000251301,4.313345599,40.52719268,0.00090492,0.000662355,468.7936859,24.67335189
Goatgrass_Removed,sVisits_perP,0,59.989105,30.3078419,52.72287271,35.15561243,121.1110026,7.732752545,31.62320721,18.80977107,0.001109852,31.66322389,5.743365361,8.315611566,5.892679442,2.845467866,0.000189016,4.718399865,38.37851547,0.000359818,0.000711366,455.0117989,23.94798942
Goatgrass_Removed,sVisits_perP,0,58.31551991,28.81173612,54.51544199,35.67907684,126.8500557,7.599894135,29.65926408,19.7029204,0.000683909,28.16793149,5.645030251,8.169673736,5.589642939,3.097035683,0.000475065,4.58094158,42.44038356,0.000405252,0.000665961,458.8267786,24.14877782
Goatgrass_Removed,sVisits_perP,0,56.80674497,29.12101721,55.12553592,37.49337522,130.744445,6.348049321,28.63651978,21.38926886,0.000960702,28.47170151,5.685246783,8.260073519,5.887246658,2.95231868,0.000471963,4.032440831,40.45552893,0.000758918,0.000568141,461.4122729,24.28485647
Goatgrass_Removed,sVisits_perP,0,57.76385119,29.90907564,53.53949194,36.952962,124.2827986,7.378088293,28.93393827,18.77154763,0.000708082,26.84063611,5.952577033,8.719327741,5.986883427,2.84089084,0.000203876,4.520362092,38.31663188,0.000576703,0.000292101,450.7108435,23.72162334
Goatgrass_Removed,sVisits_perP,0,60.05938915,29.99667549,60.14907821,35.00964167,133.9455028,7.262842222,31.40612789,21.26381165,0.000400632,31.14165954,5.645553868,8.144890137,6.17687001,3.001483018,0.00016153,4.842587515,40.41946215,0.000293919,0.000325203,478.4667567,25.18246088
Goatgrass_Removed,sVisits_perP,0,63.88949723,29.72336672,52.66641412,38.80660315,128.1551333,6.455921733,30.94088011,19.73249879,0.001053821,29.93580967,5.515855953,8.529696854,5.841953098,3.438805322,0.000376397,4.385000903,41.55921278,0.000776085,0.000222175,469.5790782,24.71468833
Goatgrass_Removed,sVisits_perP,0,66.7679398,33.89335652,53.19804743,35.00371521,130.2531829,6.898812783,28.85005238,21.27660155,0.001069186,26.49504414,5.610911508,9.001533692,5.598348543,2.945492422,0.000408224,4.340891825,42.06257914,0.00031811,0.000389534,472.1986949,24.85256289
Goatgrass_Removed,sVisits_perP,0,65.68354179,32.58267896,54.6717812,35.70116924,120.9486751,6.502972429,32.88180865,20.60835398,0.00130104,30.79668842,5.605393559,8.456901357,5.853069321,3.415037349,0.000210551,4.720016086,40.60062299,0.000404487,0.000268345,469.0308949,24.68583657
Goatgrass_Removed,sVisits_perP,0,65.11224476,33.03740275,52.36909607,37.00153775,128.4031584,7.581858597,30.47668089,18.48232129,0.000418495,27.44471175,5.510901422,8.826021372,5.883166982,3.377574668,0.000262549,4.182544859,42.32244198,0.000614107,0.000404665,470.0133634,24.73754544
Goatgrass_Removed,sVisits_perP,0,62.98784394,31.53030437,54.04374766,39.17400297,120.8902646,7.051834507,34.37221227,21.46245858,0.000420282,29.34432354,5.394798264,8.425219228,5.74071833,3.024329115,0.000522219,4.623949267,35.80848786,0.000500938,0.000513619,463.8764515,24.41455008
Goatgrass_Removed,sVisits_perP,0,58.32586961,33.0764564,56.07267965,41.77749786,121.0385432,6.638247932,30.85862673,17.84932619,0.000492517,29.33855505,5.090237698,7.754284403,5.723755667,3.41066571,0.000314252,4.740669048,36.44658792,0.000394209,0.000388349,458.1435924,24.11282065
Goatgrass_Removed,sVisits_perP,0,59.93717173,30.48945882,60.71509578,40.07349228,137.584395,7.128176371,32.81642431,20.92828042,0.0007852,26.64044493,5.627381108,7.815315892,5.989052985,3.135132666,0.000216093,4.480944287,36.8361542,0.00032367,0.000316919,480.1985627,25.27360856
Goatgrass_Removed,sVisits_perP,0,62.81566794,33.40340773,54.40932436,35.55048707,136.2143521,6.40268679,33.2087182,21.1421353,0.001004117,26.30913477,5.739943316,9.020640523,5.168078482,3.507689598,0.000316241,4.641760929,43.51949553,0.000421821,0.000375893,481.0556407,25.31871793
Goatgrass_Removed,sVisits_perP,0,60.98361685,30.67091188,56.83623311,35.52544835,139.892267,6.312064063,31.2211076,20.03620067,0.001241906,27.89096846,5.0298588,9.104467399,5.464014872,3.259508046,0.000340937,4.820345808,42.697689,0.000575708,0.000318425,479.7471788,25.24985152
Goatgrass_Removed,sVisits_perP,0,62.3410107,29.86963059,60.1837342,38.39614698,120.6670421,7.272443005,31.08901923,19.5301757,0.000651665,27.55149205,5.85718089,9.307758969,5.52212461,3.369184944,0.000256023,4.800937908,37.44720586,0.000714102,0.000690993,463.2074006,24.37933687
Goatgrass_Removed,sVisits_perP,0,60.65720443,29.24067198,53.2747492,36.50611447,134.5664358,6.894133022,30.33491501,19.81279267,0.000711551,26.76457221,5.0657509,8.671245176,5.418023691,2.96900746,0.000426915,4.393568304,43.32083112,0.000383992,0.000648014,467.8921859,24.62590452
Goatgrass_Removed,sVisits_perP,0,58.29646808,30.9603285,58.01772742,38.47719695,127.3408925,6.486815887,34.05230804,20.99446697,0.000821144,27.26222583,5.579948921,9.14028708,5.161609281,3.095546638,0.000344372,4.473679505,36.81956475,0.000488145,0.000263775,466.1609838,24.53478862
Goatgrass_Removed,sVisits_perP,0,66.17911682,32.15571413,57.77860311,36.96276388,121.7355569,7.361733462,28.52553419,17.77855791,0.001129956,28.5430254,5.251443958,8.326856592,5.821683986,3.042701212,0.00051725,4.852272831,36.10127544,0.000544861,0.000367575,460.4193995,24.23259997
Goatgrass_Removed,sVisits_perP,0,65.87794053,29.54130473,52.95458517,39.85630352,121.769685,6.273634656,29.62904529,19.64583315,0.001068985,27.03016708,5.366263276,7.83997991,5.86943893,2.851277861,0.000530501,4.685855106,42.5814731,0.000350525,0.000516998,461.7752543,24.30396075
Goatgrass_Removed,sVisits_perP,0,65.57130369,31.57739558,61.5535545,36.37240167,125.3708165,6.519423011,33.16387457,18.68256887,0.000690951,26.43266115,5.809472933,8.026957418,5.144326203,3.208166919,0.000247608,4.266257371,36.93341221,0.000679267,0.000295408,468.6345058,24.66497399
Goatgrass_Removed,sVisits_perP,0,60.54899533,31.3536528,53.2676322,41.86041911,135.2055741,6.552181745,29.48798244,18.61851351,0.001124891,27.03234537,5.327084651,8.595022692,5.723714892,3.035123094,0.000353476,4.369830289,42.98665169,0.000619812,0.000451644,473.9672738,24.94564599
Goatgrass_Removed,sVisits_perP,0,63.43755039,31.23159371,56.09263673,40.5233655,136.915654,7.502199565,30.92158035,19.37224522,0.001252891,28.77156271,5.72911939,8.751941279,5.859986089,3.003052628,0.000274049,4.510782399,37.3774824,0.000813476,0.000469689,480.0035625,25.26334539
Goatgrass_Removed,sVisits_perP,0,56.51090938,28.28040243,55.41316043,37.16959954,126.0577357,6.90933291,31.66621018,19.34812367,0.000754547,30.68793964,5.252707302,8.651659071,6.138872195,2.909677789,0.000228508,4.068210886,38.75761417,0.000508793,0.0002506,457.8238978,24.09599462
Goatgrass_Removed,sVisits_perP,0,63.63097662,33.68666842,51.97728647,36.04005601,137.3067018,7.610318881,29.20174088,20.12264766,0.000966798,30.06569879,5.483804758,9.311098499,6.118927756,3.341795643,0.000174324,4.241654057,41.6029369,0.000273883,0.000288642,479.7440168,25.24968509
Goatgrass_Removed,sVisits_perP,0,59.54298727,32.63124504,58.27912368,36.00027507,137.4831189,6.966473602,29.9315923,19.86062328,0.000328879,27.86561955,5.792245725,7.707243052,5.553501113,3.039844074,0.000448294,4.531247498,37.33244101,0.00029849,0.0005132,472.51917,24.86943
Goatgrass_Removed,sVisits_perP,0,59.8959032,28.84900215,52.22980121,40.27239781,132.6098992,6.882235302,30.90645917,19.79161577,0.001041114,28.25614772,5.199233428,8.750826088,5.699254128,3.343985118,0.000316261,4.646879103,42.39025925,0.000567014,0.000549552,469.7263726,24.72244066
Goatgrass_Removed,sVisits_perP,0,63.59642645,31.23539001,55.35418622,39.47606525,123.8436095,7.668719807,33.51098209,20.58694211,0.0005083,26.40488202,4.854517744,8.378591464,5.873974219,3.384401444,0.00037547,4.409173721,35.73397846,0.00060772,0.00029119,464.3136232,24.43755911
Goatgrass_Removed,sVisits_perP,0,57.16222888,30.059876,60.42733024,37.84673783,136.9049258,7.0026366,33.83124723,19.18740171,0.000852504,26.12272662,5.844698839,7.701566225,5.187696915,2.840447747,0.000438472,4.035357665,39.21897579,0.000421886,0.000277726,473.3758447,24.91451814
Goatgrass_Removed,sVisits_perP,0,57.63768926,28.81326487,60.17612308,34.40493352,127.9043596,7.428895063,29.78917692,19.137264,0.000477812,29.36952311,5.455249095,8.109843805,5.292245606,3.018764886,0.000473799,4.612902489,40.30496938,0.000595124,0.000590379,461.4573418,24.28722851
Goatgrass_Removed,sVisits_perP,0,63.55362929,34.10170803,52.49348151,36.02385101,139.2850654,6.669725048,29.82378212,18.23107495,0.000915508,30.78649903,5.548259129,8.821756944,6.000913592,3.309915591,0.000268153,4.25258399,40.64036531,0.000339236,0.000472123,479.544606,25.23918979
Goatgrass_Removed,sVisits_perP,0,63.99660693,29.79682122,60.33444876,35.58781616,138.3766429,6.991664415,29.32546826,19.20403303,0.001102034,29.96167861,5.068433619,8.377711997,6.174010879,2.830848832,0.00041098,4.271058641,41.48566723,0.000611444,0.000301111,481.785337,25.357123
Goatgrass_Removed,sVisits_perP,0,64.44279994,32.69828238,60.56258196,41.50047547,127.2118743,6.433974328,30.40048395,18.68399493,0.000361616,29.78264581,5.552760263,9.2460864,6.1814279,3.016246755,0.000320097,4.33302001,38.10389836,0.000314817,0.000216887,478.1517662,25.16588243
Goatgrass_Removed,sVisits_perP,0,55.03900527,30.37018667,52.83460431,40.64740918,136.5698926,7.361122349,33.29856852,20.18708488,0.000411809,29.0995215,5.491246319,8.622409872,5.360029589,3.326763691,0.000322036,4.076908641,38.4661573,0.000402287,0.000493675,470.7525405,24.7764495
Goatgrass_Removed,sVisits_perP,0,62.54168598,32.86646033,60.15745651,34.93542062,128.6175384,7.090601485,34.12426132,21.23099658,0.00090569,27.17290161,4.999831468,8.381534998,5.914755076,2.958991328,0.000184593,4.834075223,36.99102882,0.000390152,0.000332262,472.8193525,24.88522908
Goatgrass_Removed,sVisits_perP,0,54.60543682,33.90220849,61.12997351,34.57030948,126.1111677,7.054955396,33.39528467,18.37018229,0.000561068,29.19773212,5.380477324,9.19157712,5.975617444,3.180237001,0.000190811,4.734729432,41.48822993,0.000271448,0.000313805,468.2894559,24.64681347
Goatgrass_Removed,sVisits_perP,0,60.31221728,31.10472661,56.36145509,38.19617134,139.0133388,7.430641557,34.19819937,17.48880333,0.000318532,30.20422189,5.607871253,7.996872264,5.494167763,3.183655578,0.000239652,4.564203112,42.46118511,0.00032779,0.000364869,483.6189812,25.45363059
Goatgrass_Removed,sVisits_perP,0,65.1719447,29.47326462,59.55821437,38.71033089,130.9264617,6.499446129,31.06532569,19.00777108,0.000646791,30.04184602,5.716154399,9.331524126,5.956344583,3.526751265,0.000369167,4.215930855,42.14400181,0.000400167,0.00036865,481.347097,25.33405774
Goatgrass_Removed,sVisits_perP,0,58.44007492,28.95594236,50.49116371,39.04447424,139.6142628,7.479749732,30.73071463,18.21723732,0.000529653,27.2075537,4.941833261,8.018605001,5.986717529,3.10180176,0.000183991,4.417090471,36.50735795,0.000512792,0.000625273,463.1564311,24.37665427
Goatgrass_Removed,sVisits_perP,0,64.37749841,29.99432561,52.62178107,41.80227067,117.7654514,7.474006463,31.12754883,18.27840348,0.000573506,31.55026572,5.449946587,8.833929247,5.543355583,3.262654615,0.000230147,4.732954362,42.22985334,0.000296066,0.000188296,465.0455334,24.47608071
Goatgrass_Removed,sVisits_perP,0,57.19848363,29.69646812,59.02238812,37.11539122,124.1732422,6.76891091,33.01190427,18.76925402,0.000358142,28.52340105,4.835139385,8.672473317,6.156222997,3.356386075,0.000428182,4.652692047,37.12196953,0.000573249,0.000343352,459.0760298,24.16189631
Goatgrass_Removed,sVisits_perP,0,54.8346719,29.36209334,59.98651202,41.37427378,123.1441957,7.095453615,33.3025858,18.82973364,0.001024335,28.02956933,5.713705881,7.660024777,5.060825673,2.917252176,0.000243222,4.124967579,35.96535817,0.000508491,0.000354945,457.4033544,24.07386076
Goatgrass_Removed,sVisits_perP,0,66.55430242,32.78940851,52.27573123,35.43977398,124.4263865,6.629422596,31.58409761,19.16276459,0.0012137,29.96364456,4.943751925,9.181974424,5.528445685,3.085215024,0.000382168,4.239204512,36.8384957,0.000644189,0.00069457,462.6455538,24.34976599
Goatgrass_Removed,sVisits_perP,0,62.2842965,31.07286367,54.3727512,34.99502784,130.4115417,6.42558567,29.67702675,21.04620015,0.00041426,27.97700355,5.525772436,9.452444888,6.155086062,3.507445368,0.000186795,4.332393114,40.45259117,0.000237384,0.00033389,467.6892024,24.61522118
Goatgrass_Removed,sVisits_perP,0,59.43144465,28.20073083,57.91753484,40.24988945,139.4570248,7.01489154,32.86688705,17.74344093,0.000536266,27.29139527,5.690455674,8.520524312,5.395559358,3.289190695,0.000327603,4.408828823,35.65062194,0.000831529,0.000216532,473.1303321,24.90159643
Goatgrass_Removed,sVisits_perP,0,59.3127288,31.5542154,54.45108363,41.1214294,128.9419902,6.464531875,31.72740633,19.18002679,0.000550322,28.86766793,5.265259824,8.223545956,5.312006039,3.03347474,0.000325142,4.734514706,41.67803659,0.000449564,0.000820152,469.8700634,24.73000334
Goatgrass_Removed,sVisits_perP,0,57.12394532,32.78492118,51.83168163,34.60182773,116.0727232,7.456670002,28.51164428,19.89391838,0.000882058,26.55928888,5.131756174,8.103188608,5.422972609,2.982438791,0.000204424,4.075957075,36.14500156,0.000275468,0.000378865,436.6996762,22.98419348
Goatgrass_Removed,sVisits_perP,0,60.32838956,31.55106953,56.51174584,40.72020552,115.3720089,7.039167421,32.70338898,20.71269981,0.000461493,30.31073331,5.159969312,8.552058979,5.964095593,2.958709247,0.000252578,4.082683687,39.15631484,0.000271269,0.000240661,461.1244665,24.26970876
Goatgrass_Removed,sVisits_perP,0,66.12521848,30.15692633,56.92177966,35.99765782,125.8133948,7.174044477,29.09579447,19.61010054,0.000610357,31.44315623,5.526390603,7.838844126,5.56215513,3.214788495,0.000324671,4.72562202,37.56168461,0.000685365,0.000362358,466.7695405,24.56681792
Goatgrass_Removed,sVisits_perP,0,60.61182174,30.37614651,57.46143054,41.81406202,125.5707609,6.946151734,32.40142857,18.33256891,0.00111449,27.67977482,4.978589262,8.170552137,5.206005477,2.970672197,0.000441104,4.874133672,38.67875398,0.000676155,0.000275462,466.0753597,24.53028209
Goatgrass_Removed,sVisits_perP,0,55.45973508,28.14543275,52.530294,39.53925402,117.1881962,7.595295369,30.78776276,17.52888293,0.000882856,27.24439409,5.431471887,8.414882922,5.90018905,3.444207353,0.000211937,4.304997326,38.37024568,0.000346914,0.000215589,441.8868987,23.2572052
Goatgrass_Removed,sVisits_perP,0,57.70595857,29.54402925,51.79372614,37.5154054,128.8753658,7.448860829,31.20165489,18.58094319,0.000387751,28.30850077,5.337640817,9.366661296,6.194532384,3.024199684,0.000225168,3.994206537,41.02840679,0.000376918,0.000628077,459.9217103,24.20640581
Goatgrass_Removed,sVisits_perP,0,62.10147987,29.29276252,59.7018537,37.13680925,123.3328576,7.165220559,31.10654472,20.47250678,0.001095944,28.4587964,5.90152691,8.482000167,6.001103015,3.029842113,0.000178958,4.93826124,41.19111694,0.000440571,0.000502671,468.3149,24.64815263
Goatgrass_Removed,sVisits_perP,0,63.0031101,30.44859324,51.90783434,38.49029727,127.4243761,7.065054921,30.41877816,20.66228249,0.000864886,29.99626727,5.769799519,8.222245628,6.049150827,3.197552394,0.000265541,4.005351873,40.18914078,0.000321413,0.00047771,466.8517644,24.5711455
Goatgrass_Removed,sVisits_perP,0,67.06624029,30.40365032,52.76192373,41.6108397,129.8559992,7.083255752,30.93877252,18.91905969,0.000560941,30.66347739,4.984913802,8.586516078,6.075356233,2.941991054,0.000407925,4.486099247,41.72400944,0.000892069,0.000364925,478.1043303,25.1633858
Goatgrass_Removed,sVisits_perP,0,65.21361865,30.31963043,58.47977942,37.14520423,140.6413117,7.242936752,29.1121422,21.29855784,0.000612331,31.57127128,5.057534125,9.440973444,6.236247343,3.376152368,0.000269188,4.074998794,39.35944865,0.000342734,0.000555253,488.5715868,25.71429404
Goatgrass_Removed,sVisits_perP,0,57.05590395,30.27628509,61.31001022,34.41637155,129.5953781,6.87115618,28.84888342,20.72225008,0.00054552,29.91439297,5.829610356,7.729767257,6.078096366,3.455457899,0.000248548,4.555810313,43.15330917,0.000304623,0.00042584,469.8142075,24.72706355
Goatgrass_Removed,sVisits_perP,0,64.91003399,32.97353616,56.56727773,40.53920597,120.6090635,7.653555845,29.61908455,21.07300452,0.000435744,27.38088408,5.24293531,8.042150688,5.915688609,2.966562633,0.000207579,4.726538206,41.61934075,0.000295435,0.000319776,469.8401211,24.72842742
Goatgrass_Removed,sVisits_perP,0,61.05208203,34.38996588,53.16807224,38.58204826,140.6255076,6.570060628,30.48329511,19.74532301,0.000582858,29.83156671,5.250961402,8.095555289,6.217242346,3.356539713,0.000203246,4.692897227,39.50699167,0.000309237,0.000730744,481.5699352,25.34578606
Goatgrass_Removed,sVisits_perP,0,64.11210656,32.73433927,54.07809424,38.36638674,118.4920004,7.65500223,31.38132503,20.8642852,0.000340389,26.96785305,5.432636305,8.503652423,5.393893768,3.37914388,0.000414437,4.42191348,36.44329858,0.000693292,0.000289463,458.2276687,24.11724572
Goatgrass_Removed,sVisits_perP,0,57.3260901,32.78714806,59.46400739,41.13769669,136.1950975,7.076353545,31.5318827,19.08831872,0.000811184,31.4405576,4.931351515,8.00660671,5.116938333,3.470532076,0.000335093,4.918660214,42.52125614,0.000648622,0.00040423,485.0146964,25.52708928
Goatgrass_Removed,sVisits_perP,0,62.39016048,30.4973741,59.40205819,36.35173989,138.6523066,6.926933024,33.21012168,20.77867361,0.000972917,26.83243775,5.848152432,7.741440873,5.799633545,3.350639313,0.000264002,4.780348547,39.7643855,0.00029779,0.000742205,482.3286824,25.38572013
Goatgrass_Removed,sVisits_perP,0,62.75070379,32.95684082,54.52458725,39.47360966,121.5243747,7.513503529,34.38559764,17.54493914,0.000461331,28.3631784,5.394921979,9.194103795,5.52997337,3.190972134,0.00020674,4.506375112,35.84646198,0.000544574,0.000551846,462.7019078,24.35273199
Goatgrass_Removed,sVisits_perP,0,66.16348235,33.74515703,59.51578889,39.39594623,123.496784,6.560002685,31.518375,20.25186007,0.000960076,30.32068375,5.794946494,9.367931108,5.634973012,2.875787702,0.000178562,4.248860916,43.04537423,0.000334429,0.000764474,481.938191,25.36516795
Goatgrass_Removed,sVisits_perP,0,55.95549578,34.01146723,58.47539345,41.6177241,127.108156,6.522434073,31.56291333,18.3489358,0.000989224,31.2835172,5.530387652,8.4461309,5.585707683,3.351552933,0.000302108,4.395014969,40.37705883,0.000396504,0.00023273,472.5738105,24.87230582
